year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1972.0000,  51981.7850,  21125.7785,  33284.7534,  95948.1187, 118675.4216,   8719.2171,  19549.7243,  13263.5197, 191855.9879, 288759.1152,  15770.7040,  63102.4406,   4887.0437, 136205.7671, 319298.0918,  40339.9239,  47357.9291,  14973.8289,  10115.0288,1108889.0767,   9964.1237,  56258.0887,  40221.5816, 164046.9724,1183151.1986
   1973.0000,  67471.7627,  24041.6830,  39790.0075, 105736.7981, 135152.8013,   9329.7986,  24666.4975,  15879.9486, 228777.3072, 342097.3205,  19826.1082,  67166.8790,   5427.4641, 151986.1060, 395986.2548,  46332.2914,  57082.2683,  18137.0684,  12357.8427,1268114.0259,  12556.3073,  68009.5847,  44403.3200, 171032.1335,1247630.0397
   1974.0000,  83064.6575,  28914.7699,  46622.7015, 131727.7433, 143835.1708,  11395.3608,  27519.0967,  21161.1799, 244084.2423, 380028.8373,  22519.8049,  83336.0362,   6144.3016, 174586.3034, 436105.5148,  61673.1737,  67441.2631,  22377.5550,  15440.3545,1487019.9120,  17984.0665,  84944.5148,  54126.2687, 187245.0294,1343025.3225
   1975.0000,  88842.9098,  33597.7322,  53106.9922, 142524.9272, 165216.0859,  12021.7360,  32491.5530,  25371.8745, 307827.2724, 427610.7077,  24941.3048,  83127.8261,   7440.2911, 201460.2081, 472705.0077,  70532.4809,  78935.0452,  27633.0475,  15934.0733,1668349.7975,  19962.3092, 101963.8293,  66519.6460, 224535.1503,1460462.5754
   1976.0000,  93976.5448,  35405.2481,  58454.0838, 162375.4555, 158266.2088,  13970.4516,  34770.3906,  26638.5878, 317719.4127, 457299.6320,  27262.1579,  87670.1447,   7518.9066, 200260.0467, 545256.0194,  71981.9822,  85638.8419,  29633.5732,  16784.3104,1789085.5748,  27137.0200, 103934.7190,  69946.0546, 215556.9636,1648728.2783
   1977.0000,  93717.7332,  43299.8347,  68749.1922, 166911.6590, 174883.4380,  17781.7107,  38929.9541,  27451.5714, 353158.2415, 532993.3222,  31119.5769,  99663.3158,   9383.5825, 226702.7381, 665560.5211,  69918.9261,  99295.2192,  35305.8761,  19494.5802,2022867.1517,  35286.4591, 115822.2759,  72564.9843, 245076.1165,1845167.3145
   1978.0000, 102760.9370,  51363.9119,  84200.4103, 175911.3062, 156124.0951,  21802.7015,  46048.6252,  29668.8982, 433610.3855, 652101.2332,  36203.2645, 110140.6854,  12799.4640, 278078.0925, 927468.0742,  83770.4340, 120348.7622,  36200.8017,  21595.6007,2307962.8428,  48600.9712, 142346.2957,  78165.5899, 308177.0488,2079233.5123
   1979.0000, 121070.8911,  61255.5613,  99319.6575, 205201.6796, 185331.9605,  25491.6726,  53913.7043,  37862.7813, 521770.3399, 772171.9023,  43263.6499, 127009.3299,  15913.1385, 349953.5257, 977640.0778, 113368.8526, 139610.5657,  43614.3389,  24367.0204,2608896.5000,  62631.0887, 186303.4196,  94152.4702, 395405.0018,2369150.7442
   1980.0000, 139787.2544,  70416.5251, 105521.2506, 231883.4489, 212586.1127,  31143.9890,  56014.7258,  46377.7882, 598160.8730, 826517.5917,  46201.2274, 154732.5349,  18074.0047, 432137.7425,1067725.8026, 157979.5727, 150322.2219,  51887.5842,  30807.1274,2943679.4530,  61468.3440, 205705.6299, 107660.7893, 499363.9560,2544043.4911
   1981.0000, 160579.3049,  61436.0449,  89046.0969, 267641.5711, 210849.5292,  32774.2841,  48602.4242,  43704.0445, 524575.3889, 697112.2624,  43534.0903, 158494.7166,  17328.3858, 391012.5694,1177431.7111, 200339.9580, 128782.4373,  50137.0355,  30676.8831,3026264.4725,  69653.3359, 180953.2929,  96899.2832, 467350.9317,2887130.8993
   1982.0000, 154878.9685,  61117.6964,  82067.1751, 265146.4357, 220376.7773,  36088.2558,  47918.2848,  43950.4631, 504035.6107, 684349.8828,  44115.0431, 162214.2035,  17517.6938, 383111.3954,1110226.5991, 132498.1017, 126015.8864,  50341.9558,  29656.3283,3140501.8128,  72089.5307, 174257.0932,  88646.6753, 443965.5905,2953692.2783
   1983.0000, 147580.0674,  60652.0063,  79242.8567, 291515.7018, 246277.9725,  36185.3191,  47145.0907,  42619.3460, 480259.0436, 675493.3955,  40909.3918, 181519.3304,  17614.0037, 393984.6947,1216391.0347, 118440.2221, 122462.8692,  48628.9956,  25952.7947,3104556.5528,  78629.8247, 152845.1970,  81852.5795, 424268.8365,3170833.4155
   1984.0000, 162704.3180,  58025.6541,  77577.2734, 305124.6529, 260721.6623,  38181.1734,  47193.1975,  43879.9086, 456170.5857, 635031.6647,  39167.8653, 172499.2320,  17083.1043, 393754.1614,1278786.8884, 140534.4954, 117643.2097,  49760.5078,  23753.0700,2985723.1110,  89358.6202, 154440.6321,  84809.8072, 393920.5265,3598370.1075
   1985.0000, 147454.0162,  59649.1935,  77653.9452, 315816.5517, 320444.5104,  33841.5867,  51424.4653,  46325.3737, 484591.7231, 650770.7048,  40122.8076, 189173.3502,  19007.5615, 411012.5042,1373641.9580, 148230.2264, 119346.6588,  51503.3343,  25976.6276,3013595.4536,  92642.7358, 165239.3063,  90445.7224, 425614.7339,3805391.5000
   1986.0000, 153335.5354,  85825.2048, 112697.8182, 330786.7458, 315374.6049,  34705.5388,  72134.6839,  60735.1124, 681058.7548, 954684.5080,  48949.6849, 208697.0888,  25575.0532, 587196.5045,2030196.8920, 114603.7517, 171496.7125,  63484.3829,  35375.1022,3138910.2930, 106873.0167, 229025.5829, 123643.2542, 519170.7356,4005765.6698
   1987.0000, 174116.1271, 103765.1873, 135692.0906, 373155.1879, 313389.3374,  35734.1242,  85598.7155,  75888.6331, 797563.6778,1145436.4888,  55808.0253, 218493.6501,  29729.1410, 712357.7910,2417426.2140, 117775.9713, 205900.0729,  76858.4313,  43166.6428,3211502.7209, 135789.7419, 289165.3280, 147832.5539, 629499.5688,4246317.3954
   1988.0000, 219560.3046, 112500.1263, 145182.6426, 437960.6770, 361618.2599,  39315.2436,  89668.1229,  88488.3196, 859527.6676,1234485.5973,  62956.5800, 238326.5526,  32901.2744, 784914.1975,2912854.1236, 153377.0510, 218237.2337,  84381.4567,  50731.7192,3380198.1574, 178351.4175, 341974.5159, 167212.4612, 763892.0749,4599341.3329
   1989.0000, 248290.2883, 113305.4903, 149532.9023, 477775.9244, 395052.7416,  38111.5730,  89493.3519,  98321.4995, 872480.7897,1237807.1182,  66174.1018, 245095.0905,  34279.1539, 822631.6671,2913906.5805, 184671.7647, 217300.4713,  83204.2413,  54596.1583,3529414.9077, 219494.4558, 375656.8191, 176214.9229, 773912.9185,4956425.1870
   1990.0000, 243945.2644, 146399.3469, 184979.1043, 496803.3878, 399619.6492,  40564.4119, 113336.5782, 118774.8360,1097437.9983,1600505.2227,  78881.2264, 276987.8640,  44923.9638,1035055.8593,3074929.6474, 206633.8690, 269231.7785,  97802.0548,  70664.2677,3516276.5305, 256500.4809, 487990.3880, 208882.5583, 913100.9067,5272681.4134
   1991.0000, 246619.6104, 150933.3880, 187270.2110, 506686.6940, 419123.0321,  40924.5931, 113106.8713,  99312.8688,1094351.4464,1700215.8727,  84582.7267, 236308.8017,  45809.9558,1082735.1142,3508014.9557, 249409.1575, 277195.5935,  94655.1601,  79542.3330,3649330.8540, 302631.7323, 524318.1718, 209553.3998, 919728.0329,5383989.9285
   1992.0000, 249848.4232, 167320.8161, 204612.4593, 498902.9618, 490734.5407,  46524.2604, 123697.3868,  90292.5254,1214865.8919,1922049.9353,  90095.3298, 224364.0110,  50531.4508,1144116.4543,3809112.4337, 301476.4248, 305080.9381,  99598.8520,  93832.4949,3685935.4587, 319668.2148, 555142.1080, 216789.5507, 953445.4138,5766649.6077
   1993.0000, 244286.9730, 160366.3341, 198593.6138, 488352.1545, 525744.2566,  54396.6525, 117868.1453,  75052.6100,1138485.8242,1819154.5792,  84536.6279, 248634.3694,  46379.8771, 928876.2230,4276618.3369, 324215.6546, 298609.3313,  94113.0652,  75938.3605,3726650.9464, 350403.1564, 455622.5658, 172354.1076, 891612.2092,6117118.3704
   1994.0000, 256494.2556, 173373.5042, 213348.7578, 495540.4170, 651067.7599,  71151.3855, 129218.0736,  88943.7358,1208044.3967,1941649.8835,  89063.9169, 292035.6853,  50678.8955, 976366.0579,4662868.8811, 334320.2698, 319904.9477, 100451.2122,  83262.3539,3947105.0571, 405326.1915, 472318.4202, 190984.8869, 951111.9452,6461135.1298
   1995.0000, 287051.1435, 211986.2200, 268001.3921, 531145.0687, 809665.7091,  81570.0459, 150075.8928, 116134.6353,1395400.4547,2286144.6658, 102549.9211, 335021.9501,  61500.9162,1044652.7033,5122016.5595, 239281.3438, 368336.9423, 119623.0993, 102971.5866,4523183.8053, 495103.4094, 545430.1247, 230821.1546,1049324.9789,6762095.4709
   1996.0000, 312295.8885, 207698.5738, 261371.1093, 544299.8513, 980088.3144,  84798.3599, 149508.1185, 112538.5394,1379970.3524,2204751.4934, 108795.4175, 355334.9666,  68399.8337,1154689.6007,4546672.2949, 288823.5435, 360778.8104, 125122.4662, 105749.7357,4824750.5313, 535233.6326, 567079.5726, 247987.1290,1103444.3712,7137982.9760
   1997.0000, 331648.2234, 186657.3682, 241468.5541, 567003.9772,1065246.9721,  92646.4864, 144469.8039, 108815.3888,1257084.0743,1969815.9422, 101967.0652, 370088.8989,  74100.2714,1101732.9128,4161444.4355, 344625.7373, 342399.9958, 125314.0281, 101701.6646,4932019.1236, 485381.8526, 528067.0508, 226713.3255,1218012.3411,7663978.2192
   1998.0000, 315679.2351, 191468.3677, 250360.8575, 557734.8584,1104410.0562,  88340.9969, 147744.7542, 117841.3066,1318885.0933,2011256.0923, 106370.2894, 379327.1765,  79983.7445,1120142.4028,3832484.0789, 364804.4591, 352210.7175, 125631.0676, 105342.3361,4610132.8343, 320357.0760, 551204.0694, 229802.0131,1288318.6224,8146656.7948
   1999.0000, 311055.2604, 189586.4872, 250227.2550, 595525.9149,1179249.1828,  76060.5962, 143740.8606, 116056.2898,1294678.5808,1943108.3352, 110745.2327, 405944.8766,  87871.8508,1100878.7368,4268178.4690, 407671.5260, 357420.3013, 129062.9704, 111071.9271,4329553.3285, 427334.8816, 561938.9070, 232181.6689,1301199.2158,8645299.8199
   2000.0000, 320631.3194, 178407.2166, 238930.1213, 661975.2678,1282082.6950,  81994.9052, 134336.5738, 107825.0985,1206012.9970,1753980.5192,  99773.3290, 428555.1901,  88425.1374,1020407.9427,4570865.4212, 491505.9882, 337469.8766, 133447.1951, 103396.7123,4606558.1702, 515588.4509, 534680.3150, 225339.0880,1281423.5054,9126079.3012
   2001.0000, 292221.3787, 180962.9083, 243037.4513, 646956.0499,1469546.9094,  82022.2375, 138993.3948, 113988.7244,1229751.1343,1796501.2869, 101162.6160, 448521.5965,  95132.2122,1049504.5914,4021098.4868, 511115.8223, 349153.6391, 133963.2907, 107255.5682,4609878.2879, 477678.9915, 568124.6679, 209004.5807,1260003.7847,9311854.1875
   2002.0000, 315946.3946, 193192.5791, 267522.5200, 673441.9847,1620480.3520,  82317.0071, 149572.7680, 124628.7388,1312996.3605,1880180.6567, 112900.7996, 480768.7718, 104536.1130,1142331.9572,3887911.3208, 518551.3077, 375867.3357, 151184.3838, 115596.4347,4677997.8258, 553676.3147, 627278.2995, 225725.3718,1333098.4600,9573097.3234
   2003.0000, 372351.4723, 238086.2552, 323723.9609, 785218.5761,1904148.5659,  79822.5543, 179476.9483, 149732.0955,1599305.3447,2241607.9394, 150551.2368, 549904.2098, 132150.2389,1400840.6715,4164652.7711, 618706.8559, 469107.6947, 177304.3416, 139157.2413,5359438.2007, 608198.2543, 799178.0055, 286939.8189,1579056.3661,9993003.9151
   2004.0000, 484458.3951, 270102.5499, 379126.5779, 883753.6897,2196889.8916,  98094.5658, 205276.6834, 169243.4021,1824382.2608,2508440.0841, 176875.8598, 650663.6674, 153494.5033,1600756.1566,4507320.4746, 650480.7533, 539603.6445, 203977.7856, 161954.2534,6438874.7072, 695538.2094, 944296.4601, 331031.2207,1858824.3281,10697765.3509
   2005.0000, 536149.2405, 280115.3111, 391582.4929,1001384.0755,2563638.6273, 122346.3115, 212929.1230, 176321.0541,1908837.0991,2557476.9349, 184299.6167, 779414.3421, 164662.7124,1647777.8164,4490228.3811, 736874.5616, 573407.9402, 237739.5540, 167428.2992,7600653.9774, 809111.7188,1008459.6558, 336131.3841,1896022.0697,11356424.3002
   2006.0000, 574072.5901, 299914.2630, 408465.2867,1126032.1193,3076335.6743, 137893.4662, 231646.6082, 187168.1763,1978469.6162,2712184.8988, 205614.6224, 904049.2161, 182478.9457,1729410.8031,4283108.6773, 828006.4593, 614651.0103, 268483.8338, 172149.9444,8977732.3672, 911509.1250,1100257.4555, 361828.9516,2076972.8953,11928430.8271
   2007.0000, 675107.8342, 349851.4802, 473587.4068,1271943.6029,3986751.5012, 173656.7085, 265885.8378, 222302.6317,2304416.4554,3086518.1213, 237254.4569,1171697.4462, 215892.8737,1985800.1666,4276954.9819, 934478.8842, 698703.2432, 311806.2380, 201310.8189,10849426.4991, 973724.7949,1285746.9476, 424923.3395,2356114.3553,12451260.6752
