year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1992.0000, 239316.3180     +0.0000i, 182557.2843     +0.0000i, 649935.4453     +0.0000i, 415294.0838     +0.0000i, 820178.5048     +0.0000i,  44207.8083     +0.0000i, 157983.4695     +0.0000i,  91209.6586     +0.0000i,1311460.4918     +0.0000i,2108510.8135     +0.0000i,  91882.1172     +0.0000i, 208112.9878     +0.0000i, 126505.4833     +0.0000i,1182091.4182     +0.0000i,2977738.2075     +0.0000i, 243357.4644     +0.0000i, 306406.6471     +0.0000i, 505025.5064     +0.0000i,  99855.0353     +0.0000i,3688369.2770     +0.0000i, 258681.2314     +0.0000i, 544484.7206     +0.0000i, 276691.6721     +0.0000i, 968960.3787     +0.0000i,5262247.1107     +0.0000i
   1993.0000, 240901.9160     +0.0000i, 156790.2104     +0.0000i, 690457.2058     +0.0000i, 404062.0846     +0.0000i, 887710.8008     +0.0000i,  55568.0888     +0.0000i, 164744.1492     +0.0000i,  71193.3854     +0.0000i,1273543.8796     +0.0000i,2004026.7166     +0.0000i,  88903.0672     +0.0000i, 206109.4457     +0.0000i, 108257.8176     +0.0000i, 975972.8249     +0.0000i,3300483.8942     +0.0000i, 256949.0423     +0.0000i, 345265.3782     +0.0000i,  91365.4569     +0.0000i,  72493.3719     +0.0000i,4035481.0930     +0.0000i, 290819.9796     +0.0000i, 463205.9436     +0.0000i, 181441.7484     +0.0000i, 966154.8509     +0.0000i,5707049.4093     +0.0000i
   1994.0000, 256021.2805     +0.0000i, 173457.7308     +0.0000i, 744168.1561     +0.0000i, 387492.5071     +0.0000i, 902017.9880     +0.0000i,  68534.5023     +0.0000i, 173523.6739     +0.0000i,  87187.4479     +0.0000i,1285651.1551     +0.0000i,2009789.1869     +0.0000i,  91351.0573     +0.0000i,1348574.5746     +0.0000i, 110297.8155     +0.0000i, 967228.9666     +0.0000i,3416319.5691     +0.0000i, 259237.8881     +0.0000i, 344435.3270     +0.0000i,  97254.1543     +0.0000i,  91208.4400     +0.0000i,4080785.6595     +0.0000i, 332056.4529     +0.0000i, 444401.4135     +0.0000i, 200006.6593     +0.0000i, 986894.4597     +0.0000i,5806961.7737     +0.0000i
   1995.0000, 290307.2346     +0.0000i, 287966.6453     +0.0000i, 226658.7958     +0.0000i, 435610.2977     +0.0000i, 965202.7419     +0.0000i,  77792.7980     +0.0000i, 217355.6472     +0.0000i, 135678.5000     +0.0000i,1326435.5624     +0.0000i,2162147.0988     +0.0000i, 105617.5092     +0.0000i, 720188.9170     +0.0000i, 642472.2469     +0.0000i, 979929.9844     +0.0000i,3963998.1859     +0.0000i, 141503.7316     +0.0000i, 322694.6570     +0.0000i, 551762.2969     +0.0000i, 124692.6833     +0.0000i,4630989.5668     +0.0000i, 414718.9954     +0.0000i, 525829.4113     +0.0000i, 302352.6961     +0.0000i,1309546.3704     +0.0000i,6497444.8290     +0.0000i
   1996.0000, 316470.2777     +0.0000i, 290899.0651     +0.0000i, 222233.2088     +0.0000i, 435804.9851     +0.0000i,1034662.4874     +0.0000i,  82529.6873     +0.0000i, 213567.1988     +0.0000i, 134935.0715     +0.0000i,1318439.8344     +0.0000i,2069833.7893     +0.0000i, 114958.0471     +0.0000i, 283801.9256     +0.0000i, 773835.4011     +0.0000i,1087149.3820     +0.0000i,3611248.5463     +0.0000i, 185175.3133     +0.0000i, 310873.4985     +0.0000i, 612513.5072     +0.0000i, 132795.2141     +0.0000i,5000744.8956     +0.0000i, 467364.4335     +0.0000i, 547615.9342     +0.0000i, 329047.9574     +0.0000i,1376099.3844     +0.0000i,6937019.9083     +0.0000i
   1997.0000, 337957.2202     +0.0000i, 247356.9047     +0.0000i, 195344.5844     +0.0000i, 470497.4739     +0.0000i,1045206.9434     +0.0000i,  92548.7145     +0.0000i, 259199.5420     +0.0000i, 120809.9631     +0.0000i,1164773.1741     +0.0000i,1763598.1820     +0.0000i, 105799.8110     +0.0000i, 298319.9508     +0.0000i, 155292.7745     +0.0000i,1076187.8013     +0.0000i,3470366.7740     +0.0000i, 245250.7532     +0.0000i, 283942.3074     +0.0000i, 564208.9831     +0.0000i, 124540.6097     +0.0000i,5229682.5360     +0.0000i, 433025.2145     +0.0000i, 515595.2078     +0.0000i, 291070.3108     +0.0000i,1267871.8386     +0.0000i,8028137.0408     +0.0000i
   1998.0000, 308533.9917     +0.0000i, 248819.1376     +0.0000i, 194147.4097     +0.0000i, 411463.8015     +0.0000i,2886182.6750     +0.0000i,  83022.9152     +0.0000i, 244167.3936     +0.0000i, 121956.8658     +0.0000i,1125186.7319     +0.0000i,1671124.7969     +0.0000i, 112740.0270     +0.0000i, 304225.8652     +0.0000i, 124078.2616     +0.0000i, 990439.7351     +0.0000i,2987482.7826     +0.0000i, 234430.2623     +0.0000i, 255693.1245     +0.0000i, 535998.3609     +0.0000i, 125232.9183     +0.0000i,4617138.1128     +0.0000i, 247625.7585     +0.0000i, 503621.4933     +0.0000i, 266666.2221     +0.0000i,1211296.9305     +0.0000i,7846487.6474     +0.0000i
   1999.0000, 302749.0080     +0.0000i, 237116.4863     +0.0000i, 198146.2025     +0.0000i, 399602.8920     +0.0000i,2899803.6532     +0.0000i,  70463.1798     +0.0000i, 179422.4900     +0.0000i, 123704.0018     +0.0000i,1040163.9537     +0.0000i,1505410.5193     +0.0000i, 110952.2899     +0.0000i, 335899.2481     +0.0000i,1449765.8093     +0.0000i, 924086.1050     +0.0000i,3133203.4810     +0.0000i, 639068.4585     +0.0000i, 264157.4649     +0.0000i, 663079.2481     +0.0000i, 137859.2826     +0.0000i,3876467.4392     +0.0000i, 345753.8937     +0.0000i, 499838.4942     +0.0000i, 270256.3265     +0.0000i,1572981.0823     +0.0000i,7511851.7068     +0.0000i
   2000.0000, 295476.1781     +0.0000i, 235536.2422     +0.0000i, 203094.6283     +0.0000i, 455789.4922     +0.0000i,2984312.9132     +0.0000i,  72749.9099     +0.0000i, 183194.5806     +0.0000i, 116505.4234     +0.0000i,1007498.4182     +0.0000i,1361189.8094     +0.0000i,  98418.1813     +0.0000i, 354722.7957     +0.0000i,1535566.3063     +0.0000i, 865455.5668     +0.0000i,3264969.0324     +0.0000i, 743712.8450     +0.0000i, 249642.7372     +0.0000i, 650082.0966     +0.0000i, 127358.2010     +0.0000i,4092983.7523     +0.0000i, 408388.1849     +0.0000i, 471967.7825     +0.0000i, 273495.6565     +0.0000i,1604605.5595     +0.0000i,8004912.0405     +0.0000i
   2001.0000, 261905.8260     +0.0000i, 207709.5402     +0.0000i, 205581.0042     +0.0000i, 445086.7082     +0.0000i,2573484.4792     +0.0000i,  79598.6894     +0.0000i, 255483.0816     +0.0000i, 120423.5759     +0.0000i,1015502.3754     +0.0000i,1399115.3249     +0.0000i,  96238.5097     +0.0000i, 379788.7368     +0.0000i,1708587.5262     +0.0000i, 901562.4325     +0.0000i,3008899.8175     +0.0000i, 751298.1224     +0.0000i, 257110.2533     +0.0000i, 650277.9473     +0.0000i, 134698.2713     +0.0000i,4115291.5307     +0.0000i, 357013.5630     +0.0000i, 521395.3700     +0.0000i, 259791.6736     +0.0000i,1588901.3561     +0.0000i,8221480.0921     +0.0000i
   2002.0000, 299214.9522     +0.0000i, 294827.7107     +0.0000i, 232246.8208     +0.0000i, 485548.6781     +0.0000i,2473362.8199     +0.0000i,  81241.8972     +0.0000i, 233018.9201     +0.0000i, 144722.8741     +0.0000i,1075232.0915     +0.0000i,1427260.6370     +0.0000i, 109381.3859     +0.0000i, 392178.2792     +0.0000i,1917223.4342     +0.0000i, 986951.3635     +0.0000i,2816829.7747     +0.0000i, 716055.9694     +0.0000i, 264024.9724     +0.0000i, 784596.7265     +0.0000i, 139189.4754     +0.0000i,4319938.6337     +0.0000i, 415242.8164     +0.0000i, 564836.1902     +0.0000i, 280085.7200     +0.0000i,1707186.3203     +0.0000i,8425640.1369     +0.0000i
   2003.0000, 428464.3143     +0.0000i, 398394.2439     +0.0000i, 306536.5071     +0.0000i, 719800.3337     +0.0000i,-3205015.9167     -0.0000i,  95288.5813     +0.0000i, 355779.4917     +0.0000i, 218336.7153     +0.0000i,1597713.5377     +0.0000i,2135218.9332     +0.0000i, 179303.5081     +0.0000i, 525166.0535     +0.0000i,2616564.4435     +0.0000i,1562557.3937     +0.0000i,3841453.2534     +0.0000i, 479744.7538     +0.0000i, 399465.2705     +0.0000i, 924918.6789     +0.0000i, 182084.2269     +0.0000i,5558344.2150     +0.0000i, 472467.6135     +0.0000i, 857103.4115     +0.0000i, 433088.9802     +0.0000i,2448139.0047     +0.0000i,10915128.6414     +0.0000i
   2004.0000, 536601.1596     +0.0000i, 376864.0628     +0.0000i, 360167.4397     +0.0000i,1733446.2209     +0.0000i,-4026493.5337     -0.0000i, 113733.9076     +0.0000i, 347029.5270     +0.0000i, 238277.1950     +0.0000i,1725419.4666     +0.0000i,2141003.4578     +0.0000i, 201007.9767     +0.0000i, 597649.3986     +0.0000i,3539197.4549     +0.0000i,1694855.6830     +0.0000i,3745330.6404     +0.0000i, 733966.6720     +0.0000i, 407534.9544     +0.0000i,1023859.8029     +0.0000i, 169542.2491     +0.0000i,6695707.1490     +0.0000i,1384121.6464     +0.0000i,1011967.4673     +0.0000i, 466196.7314     +0.0000i,2927886.1655     +0.0000i,10606638.5035     +0.0000i
   2005.0000, 578927.0688     +0.0000i, 471949.7059     +0.0000i, 433013.1489     +0.0000i,1864168.4785     +0.0000i,-4902658.6410     -0.0000i, 143612.1831     +0.0000i, 410457.8403     +0.0000i, 257700.6246     +0.0000i,1914782.0001     +0.0000i,2509670.2591     +0.0000i, 201804.7577     +0.0000i, 704836.7802     +0.0000i,3948997.8572     +0.0000i,1810009.3594     +0.0000i,3357568.0674     +0.0000i, 889568.9073     +0.0000i,1884356.3829     +0.0000i,1269923.4991     +0.0000i, 890494.1175     +0.0000i,7833744.2953     +0.0000i, 511200.9729     +0.0000i,1084578.8704     +0.0000i, 521307.9751     +0.0000i,2884461.0818     +0.0000i,10393068.7791     +0.0000i
   2006.0000, 635516.5884     +0.0000i, 529772.9130     +0.0000i, 445315.9253     +0.0000i,2074974.9674     +0.0000i,-6519717.7594     -0.0000i, 167974.0922     +0.0000i, 495399.0914     +0.0000i, 290903.2245     +0.0000i,2008212.2840     +0.0000i,2790778.8574     +0.0000i, 230649.7306     +0.0000i, 900248.4638     +0.0000i,4551829.7527     +0.0000i,1976154.3395     +0.0000i,3663058.4851     +0.0000i, 520571.2156     +0.0000i,1959717.1342     +0.0000i,1405009.2617     +0.0000i, 460144.0521     +0.0000i,9760934.6994     +0.0000i, 547888.4337     +0.0000i,1210428.3435     +0.0000i, 574615.2535     +0.0000i,3229949.1778     +0.0000i,11497421.6297     +0.0000i
   2007.0000, 681136.7843     +0.0000i, 585963.5019     +0.0000i, 465419.0894     +0.0000i,1169150.0514     +0.0000i,-7879208.4998     -0.0000i, 217181.2074     +0.0000i, 531793.5086     +0.0000i, 272363.9625     +0.0000i,2163893.5048     +0.0000i,2915610.6784     +0.0000i, 260657.1237     +0.0000i,1027555.1803     +0.0000i,4321042.0756     +0.0000i,2065648.5205     +0.0000i,3202742.1245     +0.0000i,3600882.5204     +0.0000i,2028788.6884     +0.0000i,1788994.5708     +0.0000i, 533611.8180     +0.0000i,11137261.9000     +0.0000i,2102061.5298     +0.0000i,1343595.4993     +0.0000i, 631643.7928     +0.0000i,3390183.0645     +0.0000i,12627145.2394     +0.0000i
