year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1982.0000, 143755.5448     +0.0000i,  61365.3349     +0.0000i,  82820.3298     +0.0000i, 253311.6907     +0.0000i, 245572.4879     +0.0000i,  36999.1300     +0.0000i,  46341.3843     +0.0000i,  42867.9093     +0.0000i, 501603.7239     +0.0000i, 680898.6209     +0.0000i,  41335.2284     +0.0000i, 155633.6350     +0.0000i,  17571.7345     +0.0000i, 386187.8540     +0.0000i,1127678.5972     +0.0000i, 124545.1449     +0.0000i, 118837.9407     +0.0000i,  49342.7099     +0.0000i,  30924.2621     +0.0000i,3229255.4807     +0.0000i,  77492.9996     +0.0000i, 172816.3745     +0.0000i,  87133.6920     +0.0000i, 448094.9279     +0.0000i,2945998.0171     +0.0000i
   1983.0000, 133705.9876     +0.0000i,  60359.0533     +0.0000i,  80897.9428     +0.0000i, 279696.2888     +0.0000i, 274752.2860     +0.0000i,  36943.9251     +0.0000i,  44692.6274     +0.0000i,  42084.1084     +0.0000i, 475592.9131     +0.0000i, 671876.6725     +0.0000i,  38955.0551     +0.0000i, 175903.2071     +0.0000i,  18021.0571     +0.0000i, 393585.0612     +0.0000i,1230509.7341     +0.0000i, 110872.6639     +0.0000i, 116915.8113     +0.0000i,  46549.0916     +0.0000i,  26517.0396     +0.0000i,3198918.6099     +0.0000i,  83346.5236     +0.0000i, 152124.4141     +0.0000i,  80536.5600     +0.0000i, 429841.3035     +0.0000i,3151530.2020     +0.0000i
   1984.0000, 147719.0955     +0.0000i,  58173.5519     +0.0000i,  78899.9747     +0.0000i, 290095.7649     +0.0000i, 271634.3364     +0.0000i,  40959.7468     +0.0000i,  45395.6852     +0.0000i,  43114.8116     +0.0000i, 452643.4707     +0.0000i, 631405.4355     +0.0000i,  37327.9660     +0.0000i, 163004.3347     +0.0000i,  17320.5580     +0.0000i, 396017.6794     +0.0000i,1288435.1401     +0.0000i, 133798.5441     +0.0000i, 112971.6387     +0.0000i,  48012.0145     +0.0000i,  23895.5324     +0.0000i,3064116.1732     +0.0000i,  96328.8789     +0.0000i, 153021.7839     +0.0000i,  83391.5786     +0.0000i, 398061.1181     +0.0000i,3598713.0802     +0.0000i
   1985.0000, 136781.7882     +0.0000i,  59944.7428     +0.0000i,  77321.6650     +0.0000i, 302566.8682     +0.0000i, 327847.6782     +0.0000i,  35323.4306     +0.0000i,  50885.4389     +0.0000i,  45467.1273     +0.0000i, 486101.8824     +0.0000i, 649893.1265     +0.0000i,  38595.3414     +0.0000i, 179593.1267     +0.0000i,  19454.9970     +0.0000i, 416502.2569     +0.0000i,1380450.4637     +0.0000i, 143538.7049     +0.0000i, 115853.6803     +0.0000i,  50136.5248     +0.0000i,  26255.4374     +0.0000i,3098644.8532     +0.0000i,  99845.5822     +0.0000i, 166878.7479     +0.0000i,  89887.8792     +0.0000i, 434310.7151     +0.0000i,3764410.3992     +0.0000i
   1986.0000, 140155.4316     +0.0000i,  84830.8898     +0.0000i, 110931.0768     +0.0000i, 316808.6544     +0.0000i, 323384.4582     +0.0000i,  35917.6471     +0.0000i,  71078.5158     +0.0000i,  58585.0434     +0.0000i, 676363.7957     +0.0000i, 953195.5933     +0.0000i,  47518.6777     +0.0000i, 199101.9684     +0.0000i,  25597.1603     +0.0000i, 586388.5998     +0.0000i,1997206.8254     +0.0000i, 114203.1362     +0.0000i, 173177.3875     +0.0000i,  63470.1057     +0.0000i,  35817.8612     +0.0000i,3216270.6890     +0.0000i, 110864.9566     +0.0000i, 229740.8157     +0.0000i, 122096.9720     +0.0000i, 519651.5867     +0.0000i,3894602.2162     +0.0000i
   1987.0000, 157573.0265     +0.0000i, 102545.1953     +0.0000i, 133860.2573     +0.0000i, 363386.3498     +0.0000i, 356418.8591     +0.0000i,  38190.1472     +0.0000i,  82855.3308     +0.0000i,  75210.3809     +0.0000i, 794162.7188     +0.0000i,1144197.0254     +0.0000i,  55177.1026     +0.0000i, 203718.2233     +0.0000i,  30052.0746     +0.0000i, 713565.7516     +0.0000i,2389907.6642     +0.0000i, 113778.6724     +0.0000i, 210413.8178     +0.0000i,  77318.3482     +0.0000i,  44614.0768     +0.0000i,3352105.9863     +0.0000i, 144572.0070     +0.0000i, 294733.4445     +0.0000i, 148108.2587     +0.0000i, 639744.7612     +0.0000i,4185945.6377     +0.0000i
   1988.0000, 199325.1560     +0.0000i, 112670.5767     +0.0000i, 140944.7439     +0.0000i, 425048.8848     +0.0000i, 414208.9562     +0.0000i,  42120.2879     +0.0000i,  86241.6042     +0.0000i,  87595.8502     +0.0000i, 848763.5570     +0.0000i,1227067.2128     +0.0000i,  61064.8604     +0.0000i, 228917.1389     +0.0000i,  33373.2827     +0.0000i, 788677.3316     +0.0000i,2878911.2520     +0.0000i, 148615.8902     +0.0000i, 221939.6291     +0.0000i,  84086.0228     +0.0000i,  54078.5377     +0.0000i,3555199.8248     +0.0000i, 186778.4046     +0.0000i, 350459.4737     +0.0000i, 167801.3686     +0.0000i, 777458.8781     +0.0000i,4531946.3711     +0.0000i
   1989.0000, 227260.7631     +0.0000i, 113813.5039     +0.0000i, 146992.4982     +0.0000i, 454143.0734     +0.0000i, 446253.4708     +0.0000i,  39961.7786     +0.0000i,  86412.2948     +0.0000i,  99050.7748     +0.0000i, 860759.1836     +0.0000i,1233592.0250     +0.0000i,  65294.9058     +0.0000i, 235721.5545     +0.0000i,  35151.5184     +0.0000i, 828651.4308     +0.0000i,2869071.9310     +0.0000i, 173980.1961     +0.0000i, 220729.0666     +0.0000i,  81331.8636     +0.0000i,  57333.7564     +0.0000i,3707711.2535     +0.0000i, 229755.4960     +0.0000i, 384619.7493     +0.0000i, 175880.4857     +0.0000i, 782959.6543     +0.0000i,4878272.9124     +0.0000i
   1990.0000, 226490.7821     +0.0000i, 148919.1311     +0.0000i, 183385.4954     +0.0000i, 472163.1992     +0.0000i, 452289.0654     +0.0000i,  43448.5801     +0.0000i, 110197.2178     +0.0000i, 119313.0290     +0.0000i,1090359.2389     +0.0000i,1621731.0171     +0.0000i,  77208.2745     +0.0000i, 276311.1910     +0.0000i,  46348.7582     +0.0000i,1037907.8685     +0.0000i,3079382.3220     +0.0000i, 191035.5683     +0.0000i, 274802.8473     +0.0000i,  96101.2447     +0.0000i,  74185.4342     +0.0000i,3595121.0843     +0.0000i, 274792.2532     +0.0000i, 496530.2915     +0.0000i, 209336.4867     +0.0000i, 918760.3827     +0.0000i,5205239.4113     +0.0000i
   1991.0000, 225111.2579     +0.0000i, 152230.3273     +0.0000i, 183488.4859     +0.0000i, 482638.4414     +0.0000i, 461498.4939     +0.0000i,  43037.4033     +0.0000i, 108919.3484     +0.0000i,  97991.1117     +0.0000i,1080351.7335     +0.0000i,1744734.7795     +0.0000i,  84783.3101     +0.0000i, 235240.0033     +0.0000i,  47531.9650     +0.0000i,1084029.9643     +0.0000i,3505100.9738     +0.0000i, 231593.1623     +0.0000i, 281747.0021     +0.0000i,  91700.0421     +0.0000i,  83398.3777     +0.0000i,3797837.9344     +0.0000i, 325984.0427     +0.0000i, 531692.1424     +0.0000i, 205595.1786     +0.0000i, 907695.3504     +0.0000i,5285077.0423     +0.0000i
