year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1982.0000, 148020.5327     +0.0000i,  72631.8931     +0.0000i,  66123.1190     +0.0000i, 251295.8906     +0.0000i, 221790.9096     +0.0000i,  34045.0345     +0.0000i,  63895.7438     +0.0000i,  45021.7877     +0.0000i, 485234.0551     +0.0000i, 646031.1089     +0.0000i,  38769.3846     +0.0000i, 148935.9622     +0.0000i,  45910.5656     +0.0000i, 371064.7117     +0.0000i, 979746.6797     +0.0000i, 121942.0231     +0.0000i, 106640.8936     +0.0000i, 287295.6948     +0.0000i,  35065.5060     +0.0000i,3156523.0661     +0.0000i,  59597.8401     +0.0000i, 175513.6856     +0.0000i, 106922.9729     +0.0000i, 462360.4484     +0.0000i,2997395.0780     +0.0000i
   1983.0000, 141701.9907     +0.0000i,  73762.8246     +0.0000i,  66033.1785     +0.0000i, 276210.0626     +0.0000i, 246228.2009     +0.0000i,  34626.1734     +0.0000i,  59970.1072     +0.0000i,  44025.6643     +0.0000i, 461976.8332     +0.0000i, 646254.3015     +0.0000i,  36444.8746     +0.0000i, 156113.9825     +0.0000i,  48083.0733     +0.0000i, 386287.1735     +0.0000i,1090377.9783     +0.0000i, 105931.0438     +0.0000i, 104504.3726     +0.0000i, 274358.4549     +0.0000i,  30757.0700     +0.0000i,3139108.9849     +0.0000i,  63352.1831     +0.0000i, 154476.7717     +0.0000i,  99451.3453     +0.0000i, 446581.3305     +0.0000i,3197079.8448     +0.0000i
   1984.0000, 155402.0682     +0.0000i,  65946.3259     +0.0000i,  62661.3751     +0.0000i, 273215.6838     +0.0000i, 215810.6762     +0.0000i,  37143.8892     +0.0000i,  63100.1079     +0.0000i,  49261.3948     +0.0000i, 442933.0391     +0.0000i, 613093.2437     +0.0000i,  34285.9020     +0.0000i, 160910.3134     +0.0000i, 258511.3452     +0.0000i, 386168.2940     +0.0000i,1070045.6624     +0.0000i, 121376.4097     +0.0000i, 107875.8800     +0.0000i, 284337.5899     +0.0000i,  29075.2130     +0.0000i,2943819.4139     +0.0000i,  68971.1135     +0.0000i, 157554.9047     +0.0000i, 108885.9582     +0.0000i, 505827.4279     +0.0000i,3526303.5424     +0.0000i
   1985.0000, 143312.9735     +0.0000i,  66378.8489     +0.0000i,  49317.0230     +0.0000i, 287975.4721     +0.0000i, 261891.5712     +0.0000i,  32389.5698     +0.0000i,  69987.2214     +0.0000i,  50920.1553     +0.0000i, 474986.6817     +0.0000i, 620055.0207     +0.0000i,  35953.2465     +0.0000i, 181467.9268     +0.0000i, 276434.8339     +0.0000i, 398860.9644     +0.0000i,1157508.6174     +0.0000i, 125501.4481     +0.0000i, 105178.4948     +0.0000i, 290178.7279     +0.0000i,  31057.0001     +0.0000i,2962376.8570     +0.0000i,  71896.7535     +0.0000i, 168302.3534     +0.0000i, 117720.9655     +0.0000i, 558974.8890     +0.0000i,3703388.3185     +0.0000i
   1986.0000, 143919.5179     +0.0000i, 106312.9168     +0.0000i, 385210.7958     +0.0000i, 290946.9848     +0.0000i, 249454.9533     +0.0000i,  30907.1798     +0.0000i,  99746.1557     +0.0000i,  64384.7896     +0.0000i, 747043.7866     +0.0000i,1009152.6681     +0.0000i,  44998.1955     +0.0000i, 172306.9894     +0.0000i,  75835.4452     +0.0000i, 593120.8228     +0.0000i,1662649.3714     +0.0000i,  86170.6828     +0.0000i, 182137.0319     +0.0000i, 349728.8321     +0.0000i,  38469.1738     +0.0000i,3075677.8001     +0.0000i,  75561.0729     +0.0000i, 228960.6047     +0.0000i, 164269.4170     +0.0000i, 556936.8689     +0.0000i,3758137.8193     +0.0000i
   1987.0000, 155185.7124     +0.0000i, 112165.2159     +0.0000i, 442864.7541     +0.0000i, 326276.6062     +0.0000i, 282050.8367     +0.0000i,  35961.6756     +0.0000i, 108411.4376     +0.0000i,  78308.0015     +0.0000i, 846944.1395     +0.0000i,1171687.4720     +0.0000i,  50278.5662     +0.0000i, 162015.8831     +0.0000i,  87917.3052     +0.0000i, 694945.5561     +0.0000i,1852808.2568     +0.0000i, 513731.5685     +0.0000i, 211588.7908     +0.0000i, 395701.6622     +0.0000i,  45942.9667     +0.0000i,3086343.0869     +0.0000i,  90935.3654     +0.0000i, 285367.3918     +0.0000i, 189940.2086     +0.0000i, 665592.0986     +0.0000i,4016293.4109     +0.0000i
   1988.0000, 193184.8439     +0.0000i, 116116.5674     +0.0000i, 488194.6692     +0.0000i, 377440.0504     +0.0000i, 306748.0050     +0.0000i,  39366.5488     +0.0000i, 127360.4328     +0.0000i,  94967.9391     +0.0000i, 891410.1989     +0.0000i,1238548.5984     +0.0000i,  56273.1487     +0.0000i, 191988.6763     +0.0000i, 434067.7620     +0.0000i, 763830.7314     +0.0000i,2065767.1374     +0.0000i, 642013.7759     +0.0000i, 229614.2575     +0.0000i, 441189.0228     +0.0000i,  53884.8381     +0.0000i,3193989.8370     +0.0000i, 107082.3593     +0.0000i, 338082.0707     +0.0000i, 221678.6278     +0.0000i, 952534.8769     +0.0000i,4159397.8552     +0.0000i
   1989.0000, 217657.3865     +0.0000i, 139260.1075     +0.0000i, 506867.5661     +0.0000i, 397453.7677     +0.0000i, 301298.6835     +0.0000i,  38437.1007     +0.0000i, 126757.5785     +0.0000i, 106764.6116     +0.0000i, 897967.2181     +0.0000i,1244918.9354     +0.0000i,  62243.9293     +0.0000i, 199382.1890     +0.0000i, 451387.0155     +0.0000i, 795837.2254     +0.0000i,2000726.2643     +0.0000i, 778786.7077     +0.0000i, 223643.1209     +0.0000i, 424109.5749     +0.0000i,  56767.3617     +0.0000i,3311738.1761     +0.0000i, 139057.2791     +0.0000i, 373480.0645     +0.0000i, 228283.6753     +0.0000i, 959774.0916     +0.0000i,4518588.0364     +0.0000i
   1990.0000, 209331.2540     +0.0000i, 185862.4145     +0.0000i, 581547.8423     +0.0000i, 404140.0010     +0.0000i, 269829.7271     +0.0000i,  40502.1353     +0.0000i, 152907.0405     +0.0000i, 115830.9350     +0.0000i,1096364.0242     +0.0000i,1564362.3951     +0.0000i,  73823.6550     +0.0000i,1039702.7590     +0.0000i, 159085.2414     +0.0000i, 966125.2678     +0.0000i,2092983.5146     +0.0000i, 841341.9529     +0.0000i, 258813.5866     +0.0000i, 465463.0549     +0.0000i,  71032.7350     +0.0000i,3234132.2423     +0.0000i, 177372.0274     +0.0000i, 463072.7781     +0.0000i, 248305.6431     +0.0000i, 921446.5344     +0.0000i,4763849.8288     +0.0000i
   1991.0000, 210495.9944     +0.0000i, 168343.8628     +0.0000i, 608522.3959     +0.0000i, 405090.0058     +0.0000i, 678298.0179     +0.0000i,  37967.4058     +0.0000i, 143575.0582     +0.0000i,  96229.3451     +0.0000i,1064729.7720     +0.0000i,1696233.8448     +0.0000i,  80798.8150     +0.0000i, 993023.5261     +0.0000i, 115179.4818     +0.0000i, 979528.8574     +0.0000i,2378489.7018     +0.0000i, 934558.0938     +0.0000i, 262652.4515     +0.0000i, 485203.7696     +0.0000i,  84617.8986     +0.0000i,3359448.3502     +0.0000i, 221528.9198     +0.0000i, 486995.8185     +0.0000i, 253179.8727     +0.0000i, 879587.0222     +0.0000i,4709444.5859     +0.0000i
   1992.0000, 239316.3177     +0.0000i, 182557.2869     +0.0000i, 649935.4563     +0.0000i, 415294.0827     +0.0000i, 820178.5090     +0.0000i,  44207.8078     +0.0000i, 157983.4682     +0.0000i,  91209.6586     +0.0000i,1311460.4954     +0.0000i,2108510.8258     +0.0000i,  91882.1175     +0.0000i, 208112.9775     +0.0000i, 126505.4891     +0.0000i,1182091.4205     +0.0000i,2977738.2367     +0.0000i, 243357.3676     +0.0000i, 306406.6488     +0.0000i, 505025.5084     +0.0000i,  99855.0360     +0.0000i,3688369.2886     +0.0000i, 258681.2338     +0.0000i, 544484.7248     +0.0000i, 276691.6760     +0.0000i, 968960.3863     +0.0000i,5262247.1158     +0.0000i
   1993.0000, 240901.9156     +0.0000i, 156790.2107     +0.0000i, 690457.2403     +0.0000i, 404062.0924     +0.0000i, 887710.7972     +0.0000i,  55568.0918     +0.0000i, 164744.1532     +0.0000i,  71193.3906     +0.0000i,1273543.8856     +0.0000i,2004026.7405     +0.0000i,  88903.0665     +0.0000i, 206109.4395     +0.0000i, 108257.8172     +0.0000i, 975972.8426     +0.0000i,3300483.8881     +0.0000i, 256948.9553     +0.0000i, 345265.3780     +0.0000i,  91365.4868     +0.0000i,  72493.3711     +0.0000i,4035481.0686     +0.0000i, 290819.9841     +0.0000i, 463205.9398     +0.0000i, 181441.7640     +0.0000i, 966154.8544     +0.0000i,5707049.3874     +0.0000i
   1994.0000, 256021.2811     +0.0000i, 173457.7359     +0.0000i, 744168.1594     +0.0000i, 387492.5064     +0.0000i, 902017.9939     +0.0000i,  68534.5023     +0.0000i, 173523.6721     +0.0000i,  87187.4479     +0.0000i,1285651.1609     +0.0000i,2009789.1970     +0.0000i,  91351.0575     +0.0000i,1348574.5795     +0.0000i, 110297.8182     +0.0000i, 967228.9693     +0.0000i,3416319.5839     +0.0000i, 259237.8323     +0.0000i, 344435.3284     +0.0000i,  97254.1325     +0.0000i,  91208.4402     +0.0000i,4080785.6790     +0.0000i, 332056.4554     +0.0000i, 444401.4149     +0.0000i, 200006.6578     +0.0000i, 986894.4672     +0.0000i,5806961.7666     +0.0000i
   1995.0000, 290307.2326     +0.0000i, 287966.6504     +0.0000i, 226658.8511     +0.0000i, 435610.3039     +0.0000i, 965202.6911     +0.0000i,  77792.7993     +0.0000i, 217355.6493     +0.0000i, 135678.5107     +0.0000i,1326435.6377     +0.0000i,2162147.2526     +0.0000i, 105617.5091     +0.0000i, 720188.7871     +0.0000i, 642472.0729     +0.0000i, 979930.0282     +0.0000i,3963998.1420     +0.0000i, 141503.7362     +0.0000i, 322694.6573     +0.0000i, 551762.2893     +0.0000i, 124692.6800     +0.0000i,4630989.5189     +0.0000i, 414718.9761     +0.0000i, 525829.4131     +0.0000i, 302352.7299     +0.0000i,1309546.4412     +0.0000i,6497444.8433     +0.0000i
   1996.0000, 316470.2765     +0.0000i, 290899.0660     +0.0000i, 222233.2098     +0.0000i, 435804.9848     +0.0000i,1034662.4863     +0.0000i,  82529.6876     +0.0000i, 213567.1980     +0.0000i, 134935.0721     +0.0000i,1318439.8342     +0.0000i,2069833.7958     +0.0000i, 114958.0476     +0.0000i, 283801.9290     +0.0000i, 773835.3805     +0.0000i,1087149.3833     +0.0000i,3611248.5442     +0.0000i, 185175.3140     +0.0000i, 310873.4985     +0.0000i, 612513.5117     +0.0000i, 132795.2141     +0.0000i,5000744.9021     +0.0000i, 467364.4347     +0.0000i, 547615.9343     +0.0000i, 329047.9591     +0.0000i,1376099.3913     +0.0000i,6937019.8979     +0.0000i
   1997.0000, 337957.2257     +0.0000i, 247356.8999     +0.0000i, 195344.5780     +0.0000i, 470497.4741     +0.0000i,1045206.9754     +0.0000i,  92548.7144     +0.0000i, 259199.5437     +0.0000i, 120809.9616     +0.0000i,1164773.1672     +0.0000i,1763598.1711     +0.0000i, 105799.8119     +0.0000i, 298319.9501     +0.0000i, 155292.8316     +0.0000i,1076187.7997     +0.0000i,3470366.8032     +0.0000i, 245250.7568     +0.0000i, 283942.3025     +0.0000i, 564208.9609     +0.0000i, 124540.6103     +0.0000i,5229682.5037     +0.0000i, 433025.2119     +0.0000i, 515595.2093     +0.0000i, 291070.3103     +0.0000i,1267871.7488     +0.0000i,8028137.0936     +0.0000i
   1998.0000, 308533.9915     +0.0000i, 248819.1378     +0.0000i, 194147.4100     +0.0000i, 411463.8015     +0.0000i,2886182.6682     +0.0000i,  83022.9154     +0.0000i, 244167.3944     +0.0000i, 121956.8661     +0.0000i,1125186.7326     +0.0000i,1671124.7991     +0.0000i, 112740.0267     +0.0000i, 304225.8636     +0.0000i, 124078.2574     +0.0000i, 990439.7356     +0.0000i,2987482.7783     +0.0000i, 234430.2624     +0.0000i, 255693.1248     +0.0000i, 535998.3614     +0.0000i, 125232.9184     +0.0000i,4617138.1147     +0.0000i, 247625.7585     +0.0000i, 503621.4937     +0.0000i, 266666.2226     +0.0000i,1211296.9390     +0.0000i,7846487.6471     +0.0000i
   1999.0000, 302749.0069     +0.0000i, 237116.4873     +0.0000i, 198146.2034     +0.0000i, 399602.8934     +0.0000i,2899803.6528     +0.0000i,  70463.1807     +0.0000i, 179422.4851     +0.0000i, 123704.0028     +0.0000i,1040163.9599     +0.0000i,1505410.5378     +0.0000i, 110952.2897     +0.0000i, 335899.2459     +0.0000i,1449765.7035     +0.0000i, 924086.1116     +0.0000i,3133203.4773     +0.0000i, 639068.4272     +0.0000i, 264157.4657     +0.0000i, 663079.2519     +0.0000i, 137859.2820     +0.0000i,3876467.4828     +0.0000i, 345753.8941     +0.0000i, 499838.4956     +0.0000i, 270256.3293     +0.0000i,1572981.0984     +0.0000i,7511851.7516     +0.0000i
   2000.0000, 295476.3701     +0.0000i, 235536.5083     +0.0000i, 203094.7830     +0.0000i, 455789.0543     +0.0000i,2984325.4844     +0.0000i,  72749.9502     +0.0000i, 183195.3460     +0.0000i, 116505.2881     +0.0000i,1007498.4532     +0.0000i,1361187.7475     +0.0000i,  98418.3621     +0.0000i, 354722.7701     +0.0000i,1535566.2145     +0.0000i, 865455.2489     +0.0000i,3264967.5998     +0.0000i, 743709.4978     +0.0000i, 249643.1503     +0.0000i, 650084.7896     +0.0000i, 127358.4748     +0.0000i,4092978.7270     +0.0000i, 408385.7465     +0.0000i, 471967.9482     +0.0000i, 273495.6271     +0.0000i,1604606.5299     +0.0000i,8004908.6815     +0.0000i
   2001.0000, 261906.2658     +0.0000i, 207710.1620     +0.0000i, 205581.4768     +0.0000i, 445085.2719     +0.0000i,2573524.1838     +0.0000i,  79598.7769     +0.0000i, 255485.3305     +0.0000i, 120423.2036     +0.0000i,1015502.5357     +0.0000i,1399108.3469     +0.0000i,  96238.9644     +0.0000i, 379787.8799     +0.0000i,1708587.5391     +0.0000i, 901561.6328     +0.0000i,3008892.6499     +0.0000i, 751288.5309     +0.0000i, 257111.6180     +0.0000i, 650284.2368     +0.0000i, 134699.0326     +0.0000i,4115276.0826     +0.0000i, 357008.4504     +0.0000i, 521395.6380     +0.0000i, 259791.5528     +0.0000i,1588903.8460     +0.0000i,8221472.6434     +0.0000i
   2002.0000, 299215.7735     +0.0000i, 294828.5109     +0.0000i, 232247.6091     +0.0000i, 485546.5739     +0.0000i,2473421.7451     +0.0000i,  81242.0346     +0.0000i, 233021.9295     +0.0000i, 144722.1536     +0.0000i,1075232.6896     +0.0000i,1427248.1682     +0.0000i, 109382.1175     +0.0000i, 392176.0608     +0.0000i,1917220.4091     +0.0000i, 986950.6940     +0.0000i,2816815.5204     +0.0000i, 716045.5474     +0.0000i, 264027.4946     +0.0000i, 784607.9167     +0.0000i, 139190.8619     +0.0000i,4319915.3852     +0.0000i, 415232.5425     +0.0000i, 564836.7233     +0.0000i, 280085.4980     +0.0000i,1707190.1503     +0.0000i,8425634.5550     +0.0000i
   2003.0000, 428436.4466     +0.0000i, 394787.3986     +0.0000i, 306492.8732     +0.0000i, 719789.9219     +0.0000i,-3198591.2849     -0.0000i,  95276.7364     +0.0000i, 355913.1483     +0.0000i, 218235.1566     +0.0000i,1597133.2139     +0.0000i,2133733.0729     +0.0000i, 179274.0830     +0.0000i, 525614.1174     +0.0000i,2616757.6162     +0.0000i,1561869.5479     +0.0000i,3841740.2378     +0.0000i, 479678.1491     +0.0000i, 399521.2902     +0.0000i, 924670.0747     +0.0000i, 182185.3254     +0.0000i,5558955.4183     +0.0000i, 474155.1838     +0.0000i, 856877.4355     +0.0000i, 432918.4125     +0.0000i,2447805.4836     +0.0000i,10913514.4054     +0.0000i
   2004.0000, 536525.9836     +0.0000i, 376815.6432     +0.0000i, 360098.1876     +0.0000i,1733223.7602     +0.0000i,-4023408.4338     -0.0000i, 113714.4586     +0.0000i, 346980.7784     +0.0000i, 238230.2327     +0.0000i,1725051.2242     +0.0000i,2140580.5805     +0.0000i, 200972.5303     +0.0000i, 597569.8566     +0.0000i,3536996.9512     +0.0000i,1694516.3825     +0.0000i,3744582.5188     +0.0000i, 734142.0861     +0.0000i, 407497.8607     +0.0000i,1023947.5499     +0.0000i, 169495.3110     +0.0000i,6694721.0160     +0.0000i,1383836.2373     +0.0000i,1011765.6776     +0.0000i, 466139.0197     +0.0000i,2927069.1102     +0.0000i,10604682.9167     +0.0000i
   2005.0000, 578933.8769     +0.0000i, 471982.3232     +0.0000i, 433018.1469     +0.0000i,1864186.8075     +0.0000i,-4903388.6755     -0.0000i, 143613.6552     +0.0000i, 410459.8448     +0.0000i, 257702.4706     +0.0000i,1914813.4665     +0.0000i,2509702.6135     +0.0000i, 201806.6937     +0.0000i, 704854.8356     +0.0000i,3949178.3698     +0.0000i,1810042.6131     +0.0000i,3357645.5356     +0.0000i, 889532.7550     +0.0000i,1884371.8778     +0.0000i,1269858.4188     +0.0000i, 890522.6601     +0.0000i,7833861.0972     +0.0000i, 511274.3944     +0.0000i,1084588.6958     +0.0000i, 521308.7066     +0.0000i,2884512.0491     +0.0000i,10393130.3632     +0.0000i
   2006.0000, 635522.3720     +0.0000i, 529783.4354     +0.0000i, 445319.9823     +0.0000i,2074997.4978     +0.0000i,-6520274.8807     -0.0000i, 167975.5515     +0.0000i, 495405.0209     +0.0000i, 290907.1363     +0.0000i,2008240.3724     +0.0000i,2790834.9653     +0.0000i, 230650.4184     +0.0000i, 900253.6176     +0.0000i,4551870.5521     +0.0000i,1976186.8203     +0.0000i,3663130.4017     +0.0000i, 520574.1916     +0.0000i,1959726.3466     +0.0000i,1404999.3094     +0.0000i, 460153.8270     +0.0000i,9760999.1571     +0.0000i, 547942.7494     +0.0000i,1210435.0654     +0.0000i, 574621.0906     +0.0000i,3229981.2534     +0.0000i,11497513.5881     +0.0000i
   2007.0000, 682340.8342     +0.0000i, 585689.3358     +0.0000i, 465888.5038     +0.0000i,1170933.5091     +0.0000i,-7971380.0327     -0.0000i, 217578.3355     +0.0000i, 533453.9380     +0.0000i, 273013.9114     +0.0000i,2167667.8470     +0.0000i,2921656.3922     +0.0000i, 260867.1490     +0.0000i,1029269.7447     +0.0000i,4327342.6925     +0.0000i,2069369.7521     +0.0000i,3207461.7989     +0.0000i,3602806.0328     +0.0000i,2029312.2883     +0.0000i,1801239.2351     +0.0000i, 533775.2703     +0.0000i,11156139.5211     +0.0000i,2101604.6884     +0.0000i,1345583.1060     +0.0000i, 633438.7414     +0.0000i,3395284.4805     +0.0000i,12644780.3616     +0.0000i
