year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1972.0000,  51981.7850,  21125.7785,  33284.7534,  95948.1187, 118675.4216,   8719.2171,  19549.7243,  13263.5197, 191855.9879, 288759.1152,  15770.7040,  63102.4406,   4887.0437, 136205.7671, 319298.0918,  40339.9239,  47357.9291,  14973.8289,  10115.0288,1108889.0767,   9964.1237,  56258.0887,  40221.5816, 164046.9724,1183151.1986
   1973.0000,  67159.1420,  23919.6051,  39500.7865, 105684.1266, 138852.9307,   9144.1911,  25700.2680,  15979.2282, 228972.8251, 341787.3962,  19588.8395,  64624.3533,   6466.6381, 152115.0895, 394512.3534,  45495.5985,  56951.5961,  18170.3753,  12364.1534,1271402.9416,  12165.5316,  68463.2958,  44292.6816, 171296.2953,1244395.5657
   1974.0000,  82666.5622,  28361.8253,  45526.9427, 132324.7201, 144889.9705,  10903.2000,  29728.5197,  21347.7057, 243336.8414, 377530.7173,  22576.3136,  82261.2394,   6976.3973, 174668.9927, 424542.7633,  60156.6090,  66749.7456,  22615.8084,  15434.0013,1503242.5607,  17109.3157,  85716.3847,  54326.7565, 188217.8867,1341065.0965
   1975.0000,  89805.7844,  33123.4110,  51647.8701, 142887.6017, 171112.1228,  11680.0402,  35092.0828,  25751.5718, 306676.8246, 423836.2725,  24903.0029,  81062.8011,   8063.5155, 201420.1010, 456610.0556,  73511.8328,  77965.0798,  28325.4886,  16316.6391,1706955.8228,  19217.0945, 103191.7127,  67233.5146, 226925.7558,1456754.5939
   1976.0000,  95006.1822,  35299.1876,  57914.2510, 162964.1282, 156444.4706,  13693.4959,  38546.8278,  27619.4205, 321623.8235, 459948.2718,  27623.7096,  83811.6002,  83097.7789, 201402.6648, 516890.4718,  73752.8422,  87112.5806,  31370.8748,  18481.8805,1834894.5581,  24619.5693, 106959.3743,  72828.8890, 244963.2040,1632476.8551
   1977.0000,  94025.1906,  42761.8013,  67017.8443, 165373.1036, 174791.0045,  17062.9864,  42686.8146,  27984.0114, 351551.8170, 527427.9476,  30974.0228,  94707.1085,  98050.0642, 223666.9205, 620940.4472,  66963.6504,  99075.5246,  37107.0386,  21121.1195,2042855.2804,  31199.6227, 118325.8353,  74416.8009, 276679.3127,1808650.5952
   1978.0000, 106491.4610,  51611.5238,  82821.1771, 178128.0506, 164971.9273,  20139.9879,  51305.1025,  30116.8210, 440257.4760, 656158.5055,  36649.9767, 110924.7189,  18128.9930, 278920.9795, 900094.4596,  84916.9798, 119795.9806,  37126.5946,  23428.4451,2408126.7663,  45368.3800, 146821.4221,  80251.8321, 320514.0062,2135456.3386
   1979.0000, 121652.7821,  60070.9204,  93946.8120, 205348.9724, 186516.2381,  23347.0239,  60064.0919,  37571.4091, 520108.5967, 762036.7500,  42695.2614, 123876.1154,  22877.5571, 345361.8174, 928109.5448, 111079.2971, 135950.3831,  43127.9668,  26105.7592,2668429.6422,  56872.1477, 187504.9720,  94705.0264, 402990.7448,2392698.8830
   1980.0000, 141057.0847,  69708.8160,  97971.2449, 232849.0578, 213876.9134,  27993.8071,  61485.9425,  46320.8508, 599899.3985, 817456.8528,  45647.2177, 146096.5069,  26558.6770, 428802.9563,1005799.8038, 158453.2579, 145228.5364,  49640.9016,  32644.7368,3023199.2022,  54934.1195, 207697.8659, 108181.1561, 510692.6030,2539326.5516
   1981.0000, 162379.3508,  65275.7172,  82030.6277, 266649.2700, 205166.1179,  31993.9137,  56870.3558,  45234.8405, 522613.1741, 686928.1156,  41140.0449, 146969.4145,  26252.8710, 385116.9653,1091266.7471, 201480.1052, 122697.0110, 149782.5037,  32917.2038,3050465.0380,  60605.2061, 182728.3429, 108717.2633, 472763.3884,2885292.6824
   1982.0000, 157398.8287,  65308.9166,  74550.0024, 264317.0574, 212794.1136,  34508.6715,  57133.6767,  45391.7566, 498957.1028, 668627.5965,  42162.6288, 162207.7242,  27405.9949, 374806.3522,1025367.7457, 130914.4017, 119934.5703, 166931.0956,  31803.1877,3143587.8665,  63074.5824, 175412.5817, 100611.0891, 449564.6114,2959678.3660
   1983.0000, 153670.7515,  65397.2897,  72424.0338, 290874.3876, 237223.4637,  35072.7661,  55746.9659,  43952.1402, 476371.3570, 665226.2506,  39158.5489, 173777.4503,  27396.6867, 390772.0768,1137449.0061, 115731.9379, 116613.2780, 159582.3514,  28011.4643,3107805.1937,  68572.4150, 153763.3510,  93209.4411, 432011.4660,3184583.4103
   1984.0000, 168539.7728,  61591.0070,  68705.3931, 296738.3885, 235259.4259,  36695.7141,  56719.4867,  46692.8855, 453129.8085, 626343.0893,  37066.9648, 174875.0456, 162432.8332, 388762.8021,1161841.6908, 134080.8731, 115239.3121, 163523.0048,  26045.5050,2959063.5399,  75692.4963, 156133.7706,  98470.1959, 444516.3900,3569264.2967
   1985.0000, 152403.2752,  62452.3513,  60322.2047, 308546.9510, 291830.4025,  32626.7240,  61401.2486,  48821.1653, 480126.5922, 635047.5176,  38235.7663, 194014.1115, 175210.8471, 401800.2105,1250969.2001, 138152.9875, 113893.8198, 167793.6232,  27864.0225,2966462.0507,  78480.3120, 164892.5855, 105078.7357, 482223.2947,3780654.7417
   1986.0000, 156425.3444,  92723.4062, 292716.2807, 316842.5894, 283713.6592,  31883.9953,  85978.4630,  63189.9456, 708136.8550, 961779.2888,  46287.6218, 196098.8208,  40779.5423, 581345.2876,1858359.6887,  96555.4356, 174764.1642, 195443.7210,  35911.1645,3072051.3173,  88979.4462, 226775.1545, 143264.0414, 526960.5600,3920344.9855
   1987.0000, 175637.7551, 106909.2688, 349972.1356, 354104.5864, 288644.5715,  34821.2142,  97555.8908,  77554.5187, 825341.3869,1151162.3197,  52285.4189, 198199.8479,  44826.9778, 700806.4297,2168935.6676, 313935.9466, 207460.9170, 225845.1329,  42570.3160,3110300.7220, 109703.0002, 284517.9866, 168324.6481, 634333.5705,4138063.4451
   1988.0000, 219332.9222, 113068.0807, 390048.6194, 410573.0959, 322221.3090,  38358.9148, 107087.7096,  90906.7212, 880823.4634,1229455.9751,  59312.2405, 219305.7694, 272420.4853, 769777.9902,2517584.6603, 409419.5156, 221524.4861, 255720.3340,  49634.2702,3219597.5015, 138399.6469, 335146.4401, 192565.5609, 840715.1416,4360958.2418
   1989.0000, 246086.4594, 119776.6128, 402111.5514, 443891.0544, 332489.3203,  37781.1978, 105846.3330, 100428.9563, 889850.6727,1228710.5618,  63652.3456, 224187.7297, 277991.2809, 803309.5360,2480273.2425, 509503.3257, 217426.9433, 246100.8746,  52517.8166,3348028.2714, 173340.1283, 370469.6355, 199685.7724, 847606.3798,4718598.8309
