year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1972.0000,  51981.7856,  21125.7794,  33284.7549,  95948.1185, 118675.4148,   8719.2170,  19549.7246,  13263.5209, 191855.9885, 288759.1124,  15770.7063,  63102.4317,   4887.0442, 136205.7681, 319298.0810,  40339.9291,  47357.9302,  14973.8296,  10115.0292,1108889.0891,   9964.1235,  56258.0909,  40221.5830, 164046.9712,1183151.1976
   1973.0000,  67164.0992,  23919.8344,  39502.1216, 105681.7294, 138846.9279,   9144.1921,  25700.1806,  15979.6312, 228982.3998, 341803.8136,  19588.5483,  64625.0724,   6466.6564, 152118.4606, 394527.0434,  45494.8363,  56953.4708,  18170.4850,  12364.1038,1271408.6116,  12165.6217,  68463.8327,  44294.1100, 171296.4474,1244343.5758
   1974.0000,  82666.5576,  28361.8303,  45526.9489, 132324.7273, 144889.9315,  10903.2024,  29728.5334,  21347.7099, 243336.8605, 377530.7736,  22576.3173,  82261.2383,   6976.4239, 174669.0064, 424542.7821,  60156.6098,  66749.7540,  22615.8137,  15434.0033,1503242.6171,  17109.3153,  85716.3899,  54326.7667, 188217.9484,1341065.1862
   1975.0000,  89806.0757,  33123.3498,  51647.8438, 142887.6398, 171112.0554,  11680.0516,  35092.0940,  25751.5341, 306677.9634, 423833.5529,  24902.9678,  81062.6962,   8063.4620, 201420.6416, 456610.1459,  73511.7720,  77964.8694,  28325.4508,  16316.5794,1706955.3783,  19217.0240, 103191.6576,  67233.2649, 226926.7033,1456755.8684
   1976.0000,  95006.1762,  35299.1879,  57914.2521, 162964.1286, 156444.4668,  13693.4964,  38546.8315,  27619.4217, 321623.8201, 459948.2977,  27623.7084,  83811.6013,  83097.7795, 201402.6634, 516890.4637,  73752.8387,  87112.5797,  31370.8769,  18481.8779,1834894.5263,  24619.5699, 106959.3688,  72828.8913, 244963.1971,1632476.8858
   1977.0000,  94025.1892,  42761.8014,  67017.8441, 165373.1039, 174791.0057,  17062.9868,  42686.8148,  27984.0112, 351551.8157, 527427.9578,  30974.0227,  94707.1076,  98050.0530, 223666.9211, 620940.4419,  66963.6496,  99075.5240,  37107.0391,  21121.1197,2042855.2823,  31199.6221, 118325.8338,  74416.8000, 276679.3082,1808650.6011
   1978.0000, 106491.4623,  51611.5240,  82821.1766, 178128.0497, 164971.9275,  20139.9880,  51305.1022,  30116.8204, 440257.4755, 656158.5083,  36649.9767, 110924.7195,  18128.9940, 278920.9794, 900094.4649,  84916.9805, 119795.9799,  37126.5941,  23428.4453,2408126.7694,  45368.3798, 146821.4217,  80251.8311, 320514.0042,2135456.3304
   1979.0000, 121652.7802,  60070.9208,  93946.8120, 205348.9715, 186516.2381,  23347.0234,  60064.0920,  37571.4083, 520108.5985, 762036.7525,  42695.2616, 123876.1160,  22877.5566, 345361.8186, 928109.5306, 111079.2971, 135950.3836,  43127.9682,  26105.7597,2668429.6586,  56872.1460, 187504.9718,  94705.0254, 402990.7434,2392698.8804
   1980.0000, 141057.0692,  69708.8261,  97971.2444, 232848.9279, 213876.6814,  27993.8327,  61485.9114,  46320.8663, 599899.2254, 817456.5284,  45647.2290, 146096.5587,  26558.6759, 428803.0567,1005799.7801, 158453.2885, 145228.5228,  49640.7465,  32644.7652,3023201.1777,  54934.0777, 207697.8427, 108181.1143, 510692.3470,2539325.7654
   1981.0000, 162379.3440,  65275.7185,  82030.6290, 266649.2647, 205166.1053,  31993.9140,  56870.3556,  45234.8403, 522613.1882, 686928.1303,  41140.0459, 146969.4135,  26252.8699, 385116.9752,1091266.6370, 201480.1052, 122697.0139, 149782.5012,  32917.2054,3050465.1578,  60605.2017, 182728.3491, 108717.2619, 472763.3979,2885292.6421
