year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
 1972.0000,    7.0404,    5.6206,    7.5931,    8.6473,   12.2062,    5.1212,    8.1734,    6.8151,    7.5018,    7.5306,    4.1973,    4.8503,    5.8454,    5.8826,    6.2316,    4.2166,    6.1933,    7.6739,    4.7801,    9.1592,    3.4835,    4.3272,    9.3276,    6.9501,    9.0445
 1973.0000,    8.5353,    6.3435,    8.1400,    8.4971,   12.7674,    4.8990,    9.6201,    7.4956,    8.1753,    8.4267,    4.7427,    4.8660,    6.1656,    6.1195,    6.9859,    4.3546,    6.9604,    8.5218,    5.2286,    9.3387,    3.7157,    4.8176,    9.8005,    6.7854,    8.7467
 1974.0000,   11.1043,    7.3928,    9.3186,   10.0352,   12.9067,    5.6987,   11.3087,    9.6796,    8.6347,    9.4225,    5.7220,    6.0478,    6.9290,    6.8840,    7.8884,    5.3943,    7.9645,   10.1549,    6.5784,    9.5393,    5.0866,    5.7976,   11.4525,    7.7797,    9.7002
 1975.0000,   11.8977,    8.5582,   11.1263,   10.4285,   14.1382,    5.8650,   13.5148,   11.5555,   10.8821,   10.5331,    6.1814,    5.7677,    8.1339,    7.8543,    8.2509,    6.2159,    9.3138,   12.3267,    7.6267,    9.5896,    5.4954,    6.7852,   13.5985,    9.2376,   10.5010
 1976.0000,   12.0950,    8.6225,   11.3655,   11.1519,   12.5630,    6.2313,   13.9176,   12.0270,   10.8494,   10.7175,    6.3480,    5.2575,   23.0107,    7.3427,    8.8299,    5.8340,    9.7267,   12.8050,    7.9430,    9.4930,    5.9733,    6.6902,   14.1550,    9.4466,   10.9901
 1977.0000,   11.4024,    9.5630,   12.7063,   10.7031,   12.3716,    7.1366,   14.7531,   12.0052,   10.9807,   11.5425,    6.7654,    5.3569,   25.0307,    7.6829,    9.9012,    5.0517,   10.7158,   14.2677,    7.2053,    9.5712,    6.5152,    6.9970,   14.5685,   10.1159,   11.3025
 1978.0000,   12.8376,   11.4278,   15.2482,   11.2974,   14.8025,    7.7929,   17.4205,   12.7519,   13.2540,   13.9288,    7.6648,    6.3023,   12.1226,    9.2340,   13.5380,    5.9723,   12.7495,   14.2966,    7.7206,   11.2145,    8.2503,    8.3832,   16.0168,   11.4649,   12.5854
 1979.0000,   13.5078,   12.5577,   16.6374,   12.0707,   16.5961,    8.6554,   19.6316,   14.5633,   15.1162,   15.5396,    8.6462,    6.9199,   14.3937,   10.6078,   13.2314,    7.0756,   14.2575,   15.4075,    8.3059,   11.3616,    9.5655,   10.5877,   18.0662,   13.9685,   13.4037
 1980.0000,   14.6123,   14.0350,   16.9891,   12.9499,   18.5522,    9.7974,   19.9131,   17.0906,   16.9532,   16.4636,    8.9130,    7.7383,   16.8155,   12.6223,   13.6393,    8.5595,   14.8953,   16.5675,    9.9293,   12.0421,    9.4663,   11.4606,   20.3396,   17.4816,   14.2803
 1981.0000,   16.1782,   12.3105,   14.1896,   14.0483,   15.6412,   10.8249,   17.4367,   15.9117,   14.5249,   13.7184,    7.8063,    7.3550,   15.1145,   11.0017,   13.8847,    9.7594,   12.2222,   31.1233,    9.6809,   11.8437,    9.7624,   10.0830,   18.7525,   15.6413,   15.4332
 1982.0000,   15.0357,   11.9143,   12.2399,   13.9229,   13.9575,   11.1484,   16.2703,   15.0198,   13.1144,   12.9052,    8.1865,    7.3752,   14.6437,   10.3454,   12.2279,    6.3843,   11.6137,   31.7666,    8.7453,   11.6672,    9.0811,    9.2563,   16.6296,   14.1410,   15.6073
 1983.0000,   14.1191,   11.5224,   11.7487,   14.6040,   13.2440,   10.9878,   15.4992,   14.0477,   12.1407,   12.4282,    7.5780,    7.4365,   14.2175,   10.4592,   12.9583,    5.7236,   11.0434,   29.9565,    7.6435,   11.1667,    8.6090,    7.9333,   15.1313,   12.8274,   15.8796
 1984.0000,   14.0848,   10.6116,   10.5547,   13.8593,    9.0067,   10.6097,   14.6230,   13.9629,   11.1746,   11.1376,    7.0190,    6.9898,   32.2925,    9.8296,   12.4041,    6.4332,   10.1480,   28.1562,    7.1075,   10.5251,    8.3220,    7.5658,   14.7917,   12.3602,   15.9786
 1985.0000,   11.9243,   10.3597,    9.8113,   13.3544,    7.4091,    9.0953,   14.7813,   13.9019,   11.2877,   10.7413,    6.8104,    6.7687,   33.0001,    9.6390,   12.1537,    6.5463,    9.7250,   27.6201,    6.9944,    9.9928,    7.7970,    7.6113,   15.1074,   12.3714,   15.7468
 1986.0000,   11.5497,   13.7471,   24.1917,   12.8918,    6.5214,    7.7837,   18.4111,   16.3817,   14.7854,   14.2631,    7.6910,    6.3442,   16.9594,   12.4007,   16.2975,    4.7635,   13.6013,   32.1030,    8.4715,   10.2006,    7.3476,    9.5361,   17.9559,   12.5319,   14.9938
 1987.0000,   12.1271,   15.6221,   28.1027,   13.6647,    7.2256,    8.1272,   20.9147,   19.1512,   16.6638,   16.4739,    8.7917,    5.9546,   18.4757,   14.2759,   17.9841,   11.1584,   15.9545,   37.0474,    9.3369,   10.9333,    7.8852,   11.0866,   20.2850,   14.1247,   15.0315
 1988.0000,   14.1301,   16.1239,   28.9925,   14.8499,    8.2843,    8.5075,   22.3411,   21.0006,   16.8163,   16.7504,    9.4277,    6.3348,   48.0942,   14.9827,   19.4655,   13.3322,   16.3502,   40.4721,   10.5126,   11.2536,    8.8850,   12.1495,   22.0185,   17.2538,   15.0668
 1989.0000,   14.8408,   15.7657,   28.3453,   15.2662,    8.5856,    7.9279,   21.2164,   21.4206,   15.8961,   15.8290,    9.6347,    5.8797,   46.8951,   14.7974,   17.6288,   15.5300,   15.1123,   37.8387,   10.2816,   10.9249,    9.9509,   12.4315,   21.8258,   16.5576,   15.3225
 1990.0000,   15.2427,   19.0052,   33.2859,   15.7513,    6.5041,    7.7642,   24.9394,   24.6102,   18.7687,   18.7561,   11.6149,   12.2206,   23.4147,   17.5912,   17.0219,   16.2601,   17.3023,   42.0234,   12.0832,   11.4301,   10.6279,   14.8733,   24.8341,   17.2297,   15.7304
 1991.0000,   14.3578,   17.4304,   32.2492,   15.5458,    9.0270,    7.1102,   23.3248,   22.0287,   17.4837,   18.1585,   11.5701,   10.9464,   20.7880,   17.1210,   17.8757,   17.1914,   16.3336,   40.2985,   12.6261,   10.4834,   11.1252,   14.5874,   24.6941,   16.5965,   15.0997
 1992.0000,   14.3026,   19.0374,   34.9535,   15.2106,    9.7337,    7.1213,   25.2652,   21.0296,   19.4099,   20.4906,   12.5840,    5.0777,   23.8538,   18.4962,   19.8353,    9.0935,   18.1580,   42.0629,   14.9104,    9.4479,   11.4750,   15.6704,   26.1991,   17.4899,   15.7110
 1993.0000,   13.6089,   17.5193,   33.7371,   14.5114,   10.8132,    8.1309,   24.0771,   16.6470,   18.1644,   19.2335,   11.8528,    4.4375,   21.4133,   15.0677,   21.8998,    9.3373,   17.8149,   17.3559,   12.1750,   10.1675,   11.6106,   13.1107,   19.7231,   16.1105,   16.0940
 1994.0000,   14.9097,   18.1468,   34.1211,   13.5524,    7.7923,    9.3748,   24.5297,   18.7122,   18.3269,   19.4837,   12.1136,   10.7954,   21.5738,   14.9456,   23.1334,    8.9795,   18.0927,   17.3761,   12.9386,   12.6245,   12.3880,   12.7998,   20.5474,   16.1038,   15.9708
 1995.0000,   15.2898,   23.2282,   20.5624,   14.0394,    8.1899,   10.2585,   28.5863,   24.0342,   20.1810,   22.1147,   13.8836,    9.7210,   55.0643,   15.5668,   24.8801,    6.1864,   19.0455,   42.1513,   15.5989,   12.3495,   13.7750,   14.5243,   24.9310,   18.7344,   16.6225
 1996.0000,   16.2120,   22.8088,   20.0158,   13.9931,    8.3950,   10.5088,   27.6562,   23.0686,   20.0930,   21.2007,   14.6347,    4.6651,   61.1743,   16.9441,   21.6723,    7.1979,   18.3170,   43.1851,   15.9951,   12.8624,   14.1014,   14.7930,   26.9352,   19.4989,   16.8860
 1997.0000,   15.5900,   19.9804,   17.6950,   14.4684,    7.9345,   11.3091,   30.4612,   20.5252,   17.7834,   18.4844,   13.4951,    4.8120,   22.3101,   16.1740,   20.2530,    8.6254,   16.3282,   39.6687,   14.7433,   12.8547,   12.6708,   13.5225,   24.2074,   18.5357,   17.8513
 1998.0000,   13.1350,   18.8195,   16.9892,   13.0133,   12.7838,   10.4474,   29.0487,   19.7157,   16.9163,   17.5033,   13.2846,    4.3685,   18.3383,   15.3406,   18.1498,    8.2528,   15.3399,   36.8131,   14.0646,   11.7249,    8.2333,   12.9419,   22.2655,   17.6071,   17.0758
 1999.0000,   13.4573,   17.0985,   15.6877,   12.3774,   12.1139,    9.2942,   21.6684,   18.0631,   15.2048,   15.6148,   12.5647,    4.2673,   50.7842,   14.1649,   19.4950,   13.7575,   14.2380,   36.5801,   13.9518,    9.7118,   10.1214,   12.1340,   20.3381,   17.3239,   16.1455
 2000.0000,   11.8165,   15.3809,   14.1467,   12.2223,   11.4593,    7.7402,   19.0770,   15.6554,   13.3701,   13.3870,   10.5612,    4.1842,   46.9216,   12.4199,   19.5202,   14.8542,   12.4994,   30.9864,   12.3445,    9.1366,   10.6331,   10.6830,   18.6179,   16.2350,   16.0517
 2001.0000,   10.4674,   14.2733,   13.6983,   11.4210,    9.7633,    7.7483,   23.0629,   15.5825,   12.8090,   12.8865,    9.8997,    4.0346,   48.0143,   12.1149,   16.9540,   14.5606,   12.2690,   30.8450,   12.1836,    8.5953,    9.1396,   10.6514,   16.7215,   15.1120,   15.8639
 2002.0000,   11.4083,   16.2311,   14.8259,   11.5633,    9.0548,    7.6348,   23.6169,   16.8787,   13.4430,   13.2806,   10.4564,    3.9034,   54.2354,   12.9170,   16.0676,   14.0411,   12.9154,   36.3535,   12.7811,    8.3652,    9.7706,   11.1592,   17.7063,   15.4589,   15.9992
 2003.0000,   14.3401,   20.4964,   18.4751,   13.5489,    4.7798,    7.2961,   30.8355,   21.1384,   16.9872,   16.6922,   13.7679,    4.2810,   67.1574,   16.6471,   17.7665,   10.6097,   16.7574,   41.9548,   15.9078,    9.3076,   10.3388,   14.5622,   22.8077,   18.5259,   17.3826
 2004.0000,   15.5973,   20.5695,   20.3240,   20.2563,    4.9507,    8.1225,   31.4161,   22.0042,   18.1081,   17.2620,   14.7541,    4.5296,   82.0088,   17.9246,   17.6528,   14.7461,   17.8529,   43.2131,   16.3455,    9.9357,   16.4814,   16.3189,   24.2251,   20.7089,   16.6150
 2005.0000,   15.3285,   22.0828,   22.6808,   20.4571,    4.5226,    9.2339,   34.4313,   22.0213,   19.0190,   18.7699,   14.4029,    4.6827,   83.2664,   18.4407,   16.0261,   15.2599,   40.9629,   46.1409,   36.4620,   10.2707,   10.5777,   16.5108,   24.3915,   20.4511,   16.0159
 2006.0000,   15.9457,   23.7377,   23.6166,   22.0516,    5.0051,    9.8758,   36.9494,   23.6709,   19.8772,   19.8446,   15.5662,    5.1458,   91.8560,   19.6173,   15.7926,   10.3755,   43.1960,   48.1991,   24.0650,   11.3064,   11.4799,   17.7930,   25.6733,   22.1172,   16.9684
 2007.0000,   17.0793,   25.1285,   24.1688,   17.2150,    5.7619,   11.2218,   37.7821,   23.2087,   20.5622,   19.9184,   16.5451,    5.4285,   82.7888,   20.2246,   14.5266,   28.5679,   43.8198,   53.9544,   23.6503,   11.8672,   22.6431,   18.5938,   26.2806,   22.2566,   16.9925
