year,Australia,Austria,Belgium and Luxembourg,Canada,China,Colombia,Denmark,Finland,France,Germany,Greece,India,Ireland,Italy,Japan,Mexico,Netherlands,Norway,Portugal,ROW,South Korea,Spain,Sweden,United Kingdom,United States
   1972.0000,  51981.7856,  21125.7794,  33284.7549,  95948.1185, 118675.4148,   8719.2170,  19549.7246,  13263.5209, 191855.9885, 288759.1124,  15770.7063,  63102.4317,   4887.0442, 136205.7681, 319298.0810,  40339.9291,  47357.9302,  14973.8296,  10115.0292,1108889.0891,   9964.1235,  56258.0909,  40221.5830, 164046.9712,1183151.1976
   1973.0000,  67468.8357,  24039.8789,  39789.7467, 105741.2122, 135151.9150,   9328.7382,  24664.9034,  15879.6144, 228771.2675, 342104.4763,  19823.6160,  67165.1523,   5427.4821, 151984.8987, 395994.4370,  46329.4369,  57081.7275,  18136.3246,  12356.8941,1268093.6291,  12555.8094,  68002.1066,  44403.4643, 171035.4440,1247660.6071
   1974.0000,  83064.1927,  28914.8157,  46622.7756, 131727.6477, 143834.7502,  11395.3116,  27519.1414,  21161.2238, 244084.1218, 380029.4248,  22519.8774,  83336.0995,   6144.2932, 174586.2908, 436105.8196,  61672.9828,  67441.3884,  22377.5808,  15440.3273,1487018.9088,  17984.0017,  84944.3006,  54126.2933, 187244.7164,1343026.3081
   1975.0000,  88842.9219,  33597.7222,  53106.9877, 142524.9275, 165216.0695,  12021.7363,  32491.5478,  25371.8727, 307827.2401, 427610.6229,  24941.2840,  83127.8126,   7440.2902, 201460.1955, 472705.0063,  70532.4755,  78935.0335,  27633.0410,  15934.0687,1668349.9184,  19962.3087, 101963.7975,  66519.6421, 224535.1438,1460462.6060
   1976.0000,  93976.5283,  35405.2498,  58453.9471, 162375.3828, 158266.1285,  13970.4435,  34770.3180,  26638.7001, 317717.2893, 457298.6672,  27262.1559,  87670.8787,   7518.8953, 200259.3559, 545258.7577,  71982.0052,  85638.6202,  29633.6732,  16784.3110,1789091.2208,  27137.6165, 103934.6913,  69945.8840, 215556.7295,1648723.1426
   1977.0000,  93717.7427,  43299.8335,  68749.1904, 166911.6622, 174883.4331,  17781.7113,  38929.9533,  27451.5712, 353158.2363, 532993.3068,  31119.5740,  99663.3176,   9383.5822, 226702.7399, 665560.5498,  69918.9307,  99295.2171,  35305.8766,  19494.5803,2022867.1850,  35286.4554, 115822.2716,  72564.9838, 245076.1186,1845167.3251
   1978.0000, 102761.4217,  51364.0457,  84200.6051, 175910.9221, 156124.2398,  21802.4725,  46048.8023,  29669.1345, 433611.7496, 652104.0302,  36203.2891, 110140.7958,  12799.5056, 278079.2587, 927463.0491,  83770.2110, 120349.1392,  36200.8985,  21595.6181,2307966.0073,  48600.6436, 142346.4792,  78166.0087, 308178.3734,2079227.2542
   1979.0000, 121070.9001,  61255.5612,  99319.6563, 205201.6837, 185331.9598,  25491.6748,  53913.7039,  37862.7810, 521770.3366, 772171.8904,  43263.6488, 127009.3289,  15913.1379, 349953.5275, 977640.1125, 113368.8603, 139610.5647,  43614.3387,  24367.0211,2608896.5222,  62631.0888, 186303.4176,  94152.4690, 395405.0010,2369150.7475
   1980.0000, 139787.2656,  70416.5426, 105521.2366, 231883.3785, 212586.1432,  31143.9998,  56014.6928,  46377.7940, 598160.6949, 826517.2870,  46201.2359, 154732.5912,  18073.9947, 432137.7732,1067726.0111, 157979.6139, 150322.1913,  51887.5847,  30807.1430,2943680.5613,  61468.3049, 205705.5924, 107660.7809, 499363.6917,2544042.9401
   1981.0000, 160579.3089,  61436.0446,  89046.0962, 267641.5714, 210849.5279,  32774.2847,  48602.4242,  43704.0445, 524575.3850, 697112.2604,  43534.0897, 158494.7213,  17328.3856, 391012.5676,1177431.7196, 200339.9714, 128782.4376,  50137.0293,  30676.8844,3026264.4759,  69653.3363, 180953.2917,  96899.2827, 467350.9280,2887130.8905
